,adj_close,return,india_vix,1Y,3Y,5Y,10Y,net_laf,net_laf_ma30,net_laf_sd30,liquidity_z_30d,rv_30d,rv_30d_ann,vix_30d,vix_pct,vix_ann_est,rv_30d_ann_filled,vix_minus_rv,yield_slope_10y_1y,yield_curvature,yield_5y_3y,vol_liq_interaction,high_vol_flag,liquidity_stress_flag,rv_90d,rv_90d_ann,vol_cluster_ratio,pred_2,pred_3,pred_4,regime_ensemble,regime_hmm_2,regime_hmm_3,regime_hmm_4
2025-07-18,24968.400391,-0.005697,11.390000,,,,,-315373.000000,-258000.366700,77623.969300,-0.739100,0.005609,0.089037,12.952000,11.390000,0.113900,0.089037,0.024863,,,,-0.065807,0,0,0.009561,0.151773,0.586642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-21,25090.699219,0.004898,11.200000,,,,,-45741.000000,-251091.033300,86768.820000,2.366600,0.005633,0.089425,12.835667,11.200000,0.112000,0.089425,0.022575,,,,0.211633,0,1,0.009560,0.151767,0.589224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-22,25060.900391,-0.001188,10.750000,,,,,-48409.000000,-243694.166700,94212.718300,2.072800,0.005637,0.089491,12.726667,10.750000,0.107500,0.089491,0.018009,,,,0.185497,0,1,0.009454,0.150085,0.596266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-23,25219.900391,0.006345,10.520000,,,,,-25778.000000,-235732.500000,102141.321700,2.055500,0.005751,0.091302,12.621667,10.520000,0.105200,0.091302,0.013898,,,,0.187672,0,1,0.009469,0.150312,0.607417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-24,25062.099609,-0.006257,10.720000,,,,,-116208.000000,-230120.633300,103974.373200,1.095600,0.005557,0.088220,12.511667,10.720000,0.107200,0.088220,0.018980,,,,0.096654,0,1,0.009422,0.149574,0.589810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-25,24837.000000,-0.008982,11.280000,,,,,-298167.000000,-227696.833300,101395.439800,-0.695000,0.005665,0.089934,12.385000,11.280000,0.112800,0.089934,0.022866,,,,-0.062504,0,0,0.009460,0.150180,0.598842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-28,24680.900391,-0.006285,12.060000,,,,,-108909.000000,-222109.400000,103213.724400,1.096800,0.005517,0.087580,12.292333,12.060000,0.120600,0.087580,0.033020,,,,0.096058,0,1,0.009392,0.149089,0.587434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-29,24821.099609,0.005680,11.530000,,,,,-153431.000000,-217267.966700,102904.461000,0.620400,0.005585,0.088656,12.196667,11.530000,0.115300,0.088656,0.026644,,,,0.055002,0,0,0.009408,0.149351,0.593608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-30,24855.050781,0.001368,11.210000,,,,,-93308.000000,-210517.466700,104207.786000,1.124800,0.005582,0.088605,12.094333,11.210000,0.112100,0.088605,0.023495,,,,0.099663,0,1,0.009364,0.148656,0.596042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-31,24768.349609,-0.003488,11.540000,,,,,-125621.000000,-203990.833300,103148.494800,0.759800,0.005618,0.089179,12.003667,11.540000,0.115400,0.089179,0.026221,,,,0.067759,0,0,0.009366,0.148684,0.599793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-01,24565.349609,-0.008196,11.980000,,,,,-375501.000000,-206462.466700,106399.056700,-1.588700,0.005256,0.083436,11.947333,11.980000,0.119800,0.083436,0.036364,,,,-0.132555,0,1,0.009407,0.149325,0.558754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-04,24722.750000,0.006407,11.970000,,,,,-238469.000000,-206052.100000,106245.866600,-0.305100,0.005328,0.084586,11.878000,11.970000,0.119700,0.084586,0.035114,,,,-0.025807,0,0,0.009372,0.148782,0.568528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-05,24649.550781,-0.002961,11.710000,,,,,-235637.000000,-205037.300000,105797.178100,-0.289200,0.005314,0.084352,11.813667,11.710000,0.117100,0.084352,0.032748,,,,-0.024395,0,0,0.009224,0.146431,0.576056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-06,24574.199219,-0.003057,11.960000,,,,,-229155.000000,-204189.700000,105487.959500,-0.236700,0.005081,0.080657,11.780333,11.960000,0.119600,0.080657,0.038943,,,,-0.019091,0,0,0.009206,0.146147,0.551888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-07,24596.150391,0.000893,11.690000,,,,,-125681.000000,-199129.933300,105492.043900,0.696300,0.004473,0.071012,11.750333,11.690000,0.116900,0.071012,0.045888,,,,0.049446,0,0,0.009195,0.145969,0.486486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-08,24363.300781,-0.009467,12.030000,,,,,-321550.000000,-199588.500000,106009.314900,-1.150500,0.004623,0.073385,11.738333,12.030000,0.120300,0.073385,0.046915,,,,-0.084429,0,1,0.009106,0.144548,0.507686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-11,24585.050781,0.009102,12.220000,,,,,-141438.000000,-198176.133300,106507.878200,0.532700,0.004985,0.079135,11.719333,12.220000,0.122200,0.079135,0.043065,,,,0.042155,0,0,0.008399,0.133322,0.593563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-12,24487.400391,-0.003972,12.230000,5.517000,5.772000,6.225000,6.567000,-82487.000000,-192454.100000,107997.891200,1.018200,0.004992,0.079239,11.709333,12.230000,0.122300,0.079239,0.043061,1.050000,0.366000,0.453000,0.080681,0,1,0.008241,0.130823,0.605693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-13,24619.349609,0.005388,12.140000,5.517000,5.772000,6.225000,6.567000,-109768.000000,-186216.000000,107157.814900,0.713400,0.005125,0.081354,11.699000,12.140000,0.121400,0.081354,0.040046,1.050000,0.366000,0.453000,0.058038,0,0,0.008218,0.130458,0.623600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-14,24631.300781,0.000485,12.360000,5.517000,5.772000,6.225000,6.567000,-314026.000000,-185828.233300,106655.691000,-1.202000,0.005130,0.081444,11.698000,12.360000,0.123600,0.081444,0.042156,1.050000,0.366000,0.453000,-0.097896,0,1,0.008170,0.129702,0.627930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-18,24876.949219,0.009973,12.340000,5.517000,5.772000,6.225000,6.567000,-134351.000000,-171588.433300,95897.239200,0.388300,0.005578,0.088548,11.668965,12.340000,0.123400,0.088548,0.034852,1.050000,0.366000,0.453000,0.034383,0,0,0.007992,0.126866,0.697966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-19,24980.650391,0.004169,11.790000,5.517000,5.772000,6.225000,6.567000,-103194.000000,-167921.933300,96353.520900,0.671800,0.005623,0.089270,11.654828,11.790000,0.117900,0.089270,0.028630,1.050000,0.366000,0.453000,0.059972,0,0,0.007673,0.121802,0.732915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-20,25050.550781,0.002798,11.790000,5.517000,5.772000,6.225000,6.567000,-69908.000000,-162503.666700,97166.296500,0.953000,0.005657,0.089797,11.649655,11.790000,0.117900,0.089797,0.028103,1.050000,0.366000,0.453000,0.085576,0,0,0.007665,0.121671,0.738031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-21,25083.750000,0.001325,11.370000,5.517000,5.772000,6.225000,6.567000,-45404.000000,-159897.533300,99271.750100,1.153300,0.005609,0.089034,11.639310,11.370000,0.113700,0.089034,0.024666,1.050000,0.366000,0.453000,0.102683,0,1,0.007443,0.118152,0.753559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-22,24870.099609,-0.008517,11.730000,5.517000,5.772000,6.225000,6.567000,-228960.000000,-156291.666700,94459.919000,-0.769300,0.005630,0.089368,11.636207,11.730000,0.117300,0.089368,0.027932,1.050000,0.366000,0.453000,-0.068751,0,0,0.007464,0.118481,0.754284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-25,24967.750000,0.003926,11.760000,5.517000,5.772000,6.225000,6.567000,-114732.000000,-156276.100000,94466.962700,0.439800,0.005666,0.089950,11.628621,11.760000,0.117600,0.089950,0.027650,1.050000,0.366000,0.453000,0.039560,0,0,0.007379,0.117135,0.767920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-26,24712.050781,-0.010241,12.190000,5.517000,5.772000,6.225000,6.567000,-125857.000000,-155337.566700,94629.946900,0.311500,0.005891,0.093515,11.653103,12.190000,0.121900,0.093515,0.028384,1.050000,0.366000,0.453000,0.029130,0,0,0.007464,0.118490,0.789228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-28,24500.900391,-0.008544,12.180000,5.517000,5.772000,6.225000,6.567000,-172384.000000,-157782.866700,94092.486500,-0.155200,0.006146,0.097567,11.701429,12.180000,0.121800,0.097567,0.024233,1.050000,0.366000,0.453000,-0.015142,0,0,0.007524,0.119445,0.816838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-08-29,24426.849609,-0.003022,11.750000,5.517000,5.772000,6.225000,6.567000,-254034.000000,-155738.233300,91171.059200,-1.078100,0.006089,0.096656,11.714286,11.750000,0.117500,0.096656,0.020844,1.050000,0.366000,0.453000,-0.104204,0,1,0.007473,0.118633,0.814746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-01,24625.050781,0.008114,11.290000,5.517000,5.772000,6.225000,6.567000,-162547.000000,-159631.766700,88774.196100,-0.032800,0.006228,0.098870,11.717500,11.290000,0.112900,0.098870,0.014030,1.050000,0.366000,0.453000,-0.003243,0,0,0.007413,0.117674,0.840209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-02,24579.599609,-0.001846,11.400000,,,,,-127147.000000,-162256.366700,86507.520000,0.405900,0.006232,0.098923,11.740714,11.400000,0.114000,0.098923,0.015077,,,,0.040153,0,0,0.007416,0.117723,0.840306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-03,24715.050781,0.005511,10.930000,,,,,-119921.000000,-165394.466700,83023.363600,0.547700,0.006199,0.098402,11.755357,10.930000,0.109300,0.098402,0.010898,,,,0.053895,0,0,0.007438,0.118076,0.833373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-04,24734.300781,0.000779,10.850000,,,,,-293564.000000,-171306.333300,85672.412100,-1.427000,0.006107,0.096948,11.760000,10.850000,0.108500,0.096948,0.011552,,,,-0.138346,0,1,0.007395,0.117400,0.825798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-05,24741.000000,0.000271,10.780000,,,,,-145340.000000,-166212.100000,82348.123400,0.253500,0.005874,0.093254,11.742143,10.780000,0.107800,0.093254,0.014546,,,,0.023640,0,0,0.007395,0.117399,0.794337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-08,24773.150391,0.001299,10.840000,,,,,-92841.000000,-165676.500000,82784.776300,0.879800,0.005753,0.091332,11.698571,10.840000,0.108400,0.091332,0.017068,,,,0.080354,0,0,0.007381,0.117163,0.779528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-09,24868.599609,0.003853,10.690000,,,,,-122776.000000,-164654.666700,83129.610600,0.503800,0.005698,0.090459,11.668571,10.690000,0.106900,0.090459,0.016441,,,,0.045573,0,0,0.007381,0.117171,0.772024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-10,24973.099609,0.004202,10.540000,,,,,-119671.000000,-165533.433300,82486.247300,0.556000,0.005747,0.091231,11.644643,10.540000,0.105400,0.091231,0.014169,,,,0.050724,0,0,0.007392,0.117346,0.777453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-11,25005.500000,0.001297,10.360000,,,,,-122305.000000,-165422.900000,82543.776800,0.522400,0.005705,0.090559,11.602500,10.360000,0.103600,0.090559,0.013041,,,,0.047308,0,0,0.007364,0.116900,0.774675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-12,25114.000000,0.004339,10.120000,5.515000,5.757000,6.275000,6.618000,-272081.000000,-161975.566700,75310.254100,-1.462000,0.005497,0.087259,11.536071,10.120000,0.101200,0.087259,0.013941,1.103000,0.417000,0.518000,-0.127572,0,1,0.007274,0.115468,0.755696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-15,25069.199219,-0.001784,10.400000,5.515000,5.757000,6.275000,6.618000,-197673.000000,-160615.700000,74242.143600,-0.499100,0.005405,0.085797,11.480000,10.400000,0.104000,0.085797,0.018203,1.103000,0.417000,0.518000,-0.042821,0,0,0.006039,0.095870,0.894934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-16,25239.099609,0.006777,10.270000,5.515000,5.757000,6.275000,6.618000,-79054.000000,-155396.266700,74290.163100,1.027600,0.005486,0.087083,11.428571,10.270000,0.102700,0.087083,0.015617,1.103000,0.417000,0.518000,0.089487,0,1,0.005889,0.093491,0.931456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-17,25330.250000,0.003611,10.250000,5.515000,5.757000,6.275000,6.618000,-73454.000000,-150206.233300,74398.255600,1.031600,0.005454,0.086581,11.367500,10.250000,0.102500,0.086581,0.015919,1.103000,0.417000,0.518000,0.089317,0,1,0.005889,0.093492,0.926074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-18,25423.599609,0.003685,9.890000,5.515000,5.757000,6.275000,6.618000,-82483.000000,-148766.300000,75301.843100,0.880200,0.005476,0.086924,11.303214,9.890000,0.098900,0.086924,0.011976,1.103000,0.417000,0.518000,0.076510,0,0,0.005653,0.089746,0.968551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-19,25327.050781,-0.003798,9.970000,5.515000,5.757000,6.275000,6.618000,-63522.000000,-140165.366700,69389.893400,1.104500,0.005163,0.081954,11.229643,9.970000,0.099700,0.081954,0.017746,1.103000,0.417000,0.518000,0.090519,0,1,0.005666,0.089944,0.911169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-22,25202.349609,-0.004924,10.560000,5.515000,5.757000,6.275000,6.618000,-38299.000000,-136727.400000,71836.574700,1.370200,0.005067,0.080439,11.170357,10.560000,0.105600,0.080439,0.025161,1.103000,0.417000,0.518000,0.110217,0,1,0.005682,0.090201,0.891770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-23,25169.500000,-0.001303,10.630000,5.515000,5.757000,6.275000,6.618000,16897.000000,-133414.600000,76560.435100,1.963300,0.004997,0.079321,11.113214,10.630000,0.106300,0.079321,0.026979,1.103000,0.417000,0.518000,0.155731,0,1,0.005568,0.088391,0.897394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-24,25056.900391,-0.004474,10.520000,5.515000,5.757000,6.275000,6.618000,-43957.000000,-131220.900000,78186.919600,1.116100,0.005023,0.079738,11.055357,10.520000,0.105200,0.079738,0.025462,1.103000,0.417000,0.518000,0.088996,0,1,0.005564,0.088325,0.902781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-25,24890.849609,-0.006627,10.780000,5.515000,5.757000,6.275000,6.618000,-23301.000000,-121530.066700,72562.522400,1.353700,0.005208,0.082669,10.998929,10.780000,0.107800,0.082669,0.025131,1.103000,0.417000,0.518000,0.111909,0,1,0.005539,0.087932,0.940151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-26,24654.699219,-0.009487,11.430000,5.515000,5.757000,6.275000,6.618000,-56109.000000,-119420.866700,73540.071900,0.860900,0.005433,0.086241,11.013793,11.430000,0.114300,0.086241,0.028059,1.103000,0.417000,0.518000,0.074245,0,0,0.005532,0.087824,0.981971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-29,24634.900391,-0.000803,11.370000,5.515000,5.757000,6.275000,6.618000,-156421.000000,-120156.533300,73804.491900,-0.491400,0.005087,0.080754,10.980345,11.370000,0.113700,0.080754,0.032946,1.103000,0.417000,0.518000,-0.039682,0,0,0.005494,0.087222,0.925839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-09-30,24611.099609,-0.000966,11.070000,5.515000,5.757000,6.275000,6.618000,-88396.000000,-119663.266700,73971.031700,0.422700,0.005014,0.079593,10.955517,11.070000,0.110700,0.079593,0.031107,1.103000,0.417000,0.518000,0.033644,0,0,0.005446,0.086445,0.920733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-01,24836.300781,0.009150,10.290000,5.515000,5.757000,6.275000,6.618000,-176656.000000,-123221.533300,74062.517800,-0.721500,0.005294,0.084041,10.903793,10.290000,0.102900,0.084041,0.018859,1.103000,0.417000,0.518000,-0.060636,0,0,0.005524,0.087697,0.958313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-03,24894.250000,0.002333,10.060000,,,,,-199957.000000,-126788.500000,72094.162100,-1.014900,0.005157,0.081871,10.827500,10.060000,0.100600,0.081871,0.018729,,,,-0.083091,0,1,0.005539,0.087927,0.931131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-06,25077.650391,0.007367,10.190000,,,,,-169347.000000,-128609.000000,72467.809300,-0.562200,0.005292,0.084015,10.771429,10.190000,0.101900,0.084015,0.017885,,,,-0.047233,0,0,0.005591,0.088757,0.946577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-07,25108.300781,0.001222,10.050000,,,,,-157806.000000,-129673.966700,72660.472800,-0.387200,0.004885,0.077546,10.695000,10.050000,0.100500,0.077546,0.022954,,,,-0.030026,0,0,0.005537,0.087896,0.882248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-08,25046.150391,-0.002475,10.310000,,,,,-138311.000000,-130462.533300,72620.204400,-0.108100,0.004830,0.076679,10.681724,10.310000,0.103100,0.076679,0.026421,,,,-0.008289,0,0,0.005536,0.087877,0.872576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-09,25181.800781,0.005416,10.120000,,,,,-164888.000000,-130212.666700,72483.757800,-0.478400,0.004589,0.072849,10.610690,10.120000,0.101200,0.072849,0.028351,,,,-0.034851,0,0,0.005537,0.087895,0.828812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-10,25285.349609,0.004112,10.100000,,,,,-153037.000000,-126846.100000,68785.567200,-0.380800,0.004559,0.072376,10.553793,10.100000,0.101000,0.072376,0.028624,,,,-0.027561,0,0,0.005447,0.086472,0.836995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-13,25227.349609,-0.002294,11.010000,,,,,-139957.000000,-126093.100000,68504.342900,-0.202400,0.004403,0.069891,10.544138,11.010000,0.110100,0.069891,0.040209,,,,-0.014146,0,0,0.005437,0.086312,0.809745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-14,25145.500000,-0.003244,11.160000,,,,,-137832.000000,-126449.266700,68537.779700,-0.166100,0.004441,0.070494,10.535862,11.160000,0.111600,0.070494,0.041106,,,,-0.011709,0,0,0.005449,0.086496,0.814994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-15,25323.550781,0.007081,10.530000,,,,,-140405.000000,-127132.066700,68572.525900,-0.193600,0.004509,0.071583,10.522069,10.530000,0.105300,0.071583,0.033717,,,,-0.013858,0,0,0.005499,0.087292,0.820036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-16,25585.300781,0.010336,10.870000,,,,,-134822.000000,-121840.666700,60992.686700,-0.212800,0.004841,0.076849,10.522759,10.870000,0.108700,0.076849,0.031851,,,,-0.016353,0,0,0.005495,0.087236,0.880938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-17,25709.849609,0.004868,11.630000,,,,,-109356.000000,-120641.200000,60868.318500,0.185400,0.004885,0.077552,10.552069,11.630000,0.116300,0.077552,0.038748,,,,0.014378,0,0,0.005461,0.086695,0.894538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-20,25843.150391,0.005185,11.360000,,,,,59112.000000,-115576.100000,69035.802400,2.530400,0.004937,0.078377,10.570000,11.360000,0.113600,0.078377,0.035223,,,,0.198324,0,1,0.005403,0.085768,0.913816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-21,25868.599609,0.000985,11.300000,,,,,-109230.000000,-115124.566700,69031.386200,0.085400,0.004917,0.078047,10.591035,11.300000,0.113000,0.078047,0.034953,,,,0.006665,0,0,0.005384,0.085475,0.913108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-23,25891.400391,0.000881,11.730000,,,,,-159525.000000,-116354.033300,69497.255300,-0.621200,0.004977,0.079000,10.641786,11.730000,0.117300,0.079000,0.038300,,,,-0.049075,0,0,0.005409,0.085871,0.919983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-24,25795.150391,-0.003717,11.590000,,,,,-42123.000000,-108688.766700,64209.478000,1.036700,0.005024,0.079759,10.694286,11.590000,0.115900,0.079759,0.036141,,,,0.082686,0,1,0.005257,0.083457,0.955691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-27,25966.050781,0.006625,11.860000,,,,,9804.000000,-101772.866700,65456.041300,1.704600,0.005104,0.081030,10.746429,11.860000,0.118600,0.081030,0.037570,,,,0.138124,0,1,0.005261,0.083508,0.970325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-28,25936.199219,-0.001150,11.950000,,,,,-3374.000000,-99250.200000,67778.946300,1.414500,0.005006,0.079475,10.806429,11.950000,0.119500,0.079475,0.040025,,,,0.112418,0,1,0.005257,0.083446,0.952413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-29,26053.900391,0.004538,11.970000,,,,,-25648.000000,-97656.666700,68958.068400,1.044200,0.005027,0.079809,10.867857,11.970000,0.119700,0.079809,0.039891,,,,0.083336,0,1,0.005211,0.082721,0.964799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
